,x,y,z,qx,qy,qz,qw,time,name
0,1.8971396787090604,2.0571471859410373,0.4517870912217118,0.0,0.0,-0.7191181943713877,0.6948877769280699,1584271059.9821343,object_2
1,1.8941114781680155,2.057826411827955,0.45320303749905877,0.0,0.0,-0.7176819903577926,0.6963709935918334,1584271060.5857544,object_2
2,1.8956493633405234,2.058555762117929,0.45301436290822683,0.0,0.0,-0.7181047549518041,0.6959350263606577,1584271060.7198184,object_2
3,1.893677360346269,2.0578887527489975,0.45062772911071847,0.0,0.0,-0.717406197604557,0.6966551138393884,1584271060.9544303,object_2
4,1.8975815382226076,2.061965321285016,0.4461087854595748,0.0,0.0,-0.7193117218542497,0.6946874454048197,1584271060.987794,object_2
5,1.895399652698523,2.0571320457910964,0.4509411182616815,0.0,0.0,-0.7183100090573463,0.6957231711593592,1584271061.322724,object_2
6,1.8967405390301566,2.0584243559833073,0.45074541526484413,0.0,0.0,-0.7191428742844015,0.6948622355301585,1584271061.35624,object_2
7,1.896252653790884,2.057483417845045,0.45176208110675253,0.0,0.0,-0.7184123649923185,0.6956174766537595,1584271061.4233522,object_2
8,1.8948194149089783,2.0583775329673837,0.45097257972970195,0.0,0.0,-0.7179371208143577,0.6961079589810696,1584271061.7247171,object_2
9,1.8950165511123862,2.05859059954164,0.4491108786958712,0.0,0.0,-0.7177104410787614,0.6963416709967383,1584271061.791702,object_2
10,1.8950488386104523,2.057213206597144,0.45118536857520775,0.0,0.0,-0.7177613847674373,0.6962891601459344,1584271062.059969,object_2
11,1.896143097059866,2.0572507189999194,0.45392130081814264,0.0,0.0,-0.718514749882013,0.6955117211104268,1584271062.0935276,object_2
12,1.897466401411157,2.0580176005576827,0.45044387953264886,0.0,0.0,-0.7191440921442871,0.694860975112266,1584271062.160773,object_2
13,1.8951570107936302,2.057918983733433,0.4483711876226675,0.0,0.0,-0.718289884387642,0.6957439485805018,1584271062.8307533,object_2
14,1.8973766775722556,2.0579665953303015,0.4511475105901439,0.0,0.0,-0.7189584010443564,0.6950531041350312,1584271062.9313014,object_2
15,1.8962290190744002,2.05706737059786,0.4513986262663251,0.0,0.0,-0.7187524586930519,0.6952660664254317,1584271063.9034598,object_2
16,1.895003494256577,2.0562231185032234,0.4517394316320539,0.0,0.0,-0.7177232169569319,0.6963285028210413,1584271063.9704916,object_2
17,1.8975643249351173,2.0618658947279824,0.44800185655882196,0.0,0.0,-0.7192714232768109,0.69472917000609,1584271065.143442,object_2
18,1.8951160638746285,2.060658731281226,0.4433807086952727,0.0,0.0,-0.7177486515097544,0.6963022858327618,1584271066.2158914,object_2
19,1.8776719516755729,2.1381105077073586,0.3933869108389284,0.0,0.0,-0.7087267737959844,0.7054830686166292,1584271067.1878245,object_2
20,1.8688838108445194,2.0463703521316514,0.4476242746317922,0.0,0.0,-0.7111074055918274,0.7030833931422789,1584271068.0592194,object_2
21,1.8674349096188747,2.0416303937232185,0.45044870688370364,0.0,0.0,-0.7101155656267,0.704085139350826,1584271068.4284837,object_2
22,1.8666318340043675,2.0429808045937894,0.44812377102251766,0.0,0.0,-0.7099086938689403,0.7042937216597172,1584271068.663631,object_2
23,1.863063781840282,2.0423518063008217,0.45372866393583144,0.0,0.0,-0.7075263548398916,0.7066869584242912,1584271068.898243,object_2
24,1.8635144783219586,2.0405938624949447,0.45251136424118044,0.0,0.0,-0.7080408580603152,0.7061714687788033,1584271068.931759,object_2
25,1.8671300853785535,2.0343607722537786,0.4602563040133133,0.0,0.0,-0.709978925479881,0.7042229230679967,1584271069.0323038,object_2
